Date,1 Day Advertised SKU Conversions,1 Day Total Conversions,14 Day Advertised SKU Conversions,14 Day Total Conversions,30 Day Advertised SKU Conversions,30 Day Total Conversions,7 Day Advertised SKU Conversions,7 Day Total Conversions,1 Day Advertised SKU Units,1 Day Total Units,14 Day Advertised SKU Units,14 Day Total Units,30 Day Advertised SKU Units,30 Day Total Units,7 Day Advertised SKU Units,7 Day Total Units,1 Day Advertised SKU Sales (*),1 Day Total Sales (*),14 Day Advertised SKU Sales (*),14 Day Total Sales (*),30 Day Advertised SKU Sales (*),30 Day Total Sales (*),7 Day Advertised SKU Sales (*),7 Day Total Sales (*),Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Campaign Status,Clicks,Cost (*),Impressions,Portfolio Name
45881,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,8,6.0,372,Paint roller cover
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,0,0.0,50,Fireplace Painting Kit
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,21,Fireplace doors
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,2,1.0,23,Fireplace doors
45882,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,978.0,0.0,978.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,6,2.1,80,Fireplace doors
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,6,2.72,69,Fireplace doors
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,0,0.0,22,Seat belt grabber
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445098480064128,CLNR-BRUSH Manual Targeting Ad Group - 6/19/2025 17:06:07.548,428349113620191,Cleaner/Brush Manual Target Exact Campaign,PAUSED,0,0.0,426,
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,2,0.5,13,Seat belt grabber
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,2,1.5,145,
45882,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.98,23.98,23.98,23.98,23.98,23.98,23.98,23.98,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,3.56,543,
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471209191239513,Ad group - 3/21/2025 20:10:53,283551304425268,"Rollers, Frame, Pole PPC - B0DP7V8WJS - Shane",PAUSED,2,1.72,645,Paint Roller Kits
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,4,1.9,6,Fireplace doors
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,4,4.42,265,Smoke Extractor
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,4,3.64,986,Smoke Extractor
45882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,6,3.46,1007,Fireplace Cleaner
45882,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,8,6.24,504,Paint roller cover
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,0,0.0,18,Fireplace doors
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,8,Fireplace doors
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,21,Fireplace doors
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,8,4.64,259,Fireplace Painting Kit
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,3,Fireplace doors
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,7,Seat belt grabber
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,0,0.0,28,Seat belt grabber
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,6,1.46,206,Fireplace doors
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,2.24,145,Smoke Extractor
45883,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,23.98,23.98,0.0,0.0,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,10,5.6,345,
45883,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,4,4.46,906,Smoke Extractor
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,4,2.44,1205,Fireplace Cleaner
45883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,8,6.0,135,
45883,2,2,4,4,4,4,4,4,4,4,6,6,6,6,6,6,59.96,59.96,89.94,89.94,89.94,89.94,89.94,89.94,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,10,6.16,586,Paint roller cover
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,4,1.84,26,Fireplace doors
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,3,Fireplace doors
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,2,Fireplace doors
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,0,0.0,392,Fireplace Painting Kit
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,14,Seat belt grabber
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,4,1.84,123,Fireplace doors
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,108,
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,8,2.0,310,Fireplace doors
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,1.0,84,Seat belt grabber
45884,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,39.96,39.96,39.96,39.96,39.96,39.96,39.96,39.96,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,4.56,223,
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,2.24,232,Smoke Extractor
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,2,1.5,478,Paint roller cover
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,4,4.42,100,Smoke Extractor
45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,8,5.96,735,Fireplace Cleaner
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,4,Fireplace doors
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,22,Fireplace doors
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,0.34,80,Fireplace doors
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,4,1.96,69,Fireplace doors
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,0,0.0,36,Seat belt grabber
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,4,1.96,52,Fireplace doors
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,16,10.72,1319,Fireplace Painting Kit
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,2,1.1,21,Seat belt grabber
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,2.46,342,Smoke Extractor
45885,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,869,Smoke Extractor
45885,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0.0,0.0,15.98,15.98,15.98,15.98,0.0,0.0,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,10,4.24,345,
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,8,6.0,124,
45885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,8,6.0,1070,Fireplace Cleaner
45885,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,59.96,59.96,59.96,59.96,59.96,59.96,59.96,59.96,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,12,7.98,198,Paint roller cover
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,3,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,1,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,6,Seat belt grabber
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,36,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,47,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,8,2.52,139,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,16,10.36,2118,Fireplace Painting Kit
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,2,0.9,193,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,2,0.9,2,Fireplace doors
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,2.24,34,Smoke Extractor
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,8,4.4,170,
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,1.0,117,Seat belt grabber
45886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,4,4.5,136,Smoke Extractor
45886,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49.98,49.98,49.98,49.98,49.98,49.98,49.98,49.98,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,4,3.0,300,
45886,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,8,6.0,265,Paint roller cover
45886,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,8,5.88,423,Fireplace Cleaner
45887,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0.0,978.0,0.0,978.0,0.0,978.0,0.0,978.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,2,1.0,4,Fireplace doors
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,39,Fireplace doors
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,22,Fireplace doors
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,4,0.86,103,Fireplace doors
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,14,8.479999,1899,Fireplace Painting Kit
45887,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,4.08,70,
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,0,0.0,32,Paint roller cover
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,6,2.3,330,Fireplace doors
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,2,1.0,17,Seat belt grabber
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,1.8,90,Smoke Extractor
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,1.0,141,Seat belt grabber
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,2,1.5,250,
45887,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,4,3.0,1121,Smoke Extractor
45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,6,4.5,398,Fireplace Cleaner
45887,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,8,5.92,278,Paint roller cover
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,10,Fireplace doors
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,2,Fireplace doors
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,0,0.0,42,Fireplace doors
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,4,1.8,34,Fireplace doors
